id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,cta,time_to_cta_minutes
542067,1,41.93142,-87.69989,4,1.0,125.0,0.0,40.0,25.0,3,31,3,31,0,325,260,17,1.0,10.51
42952113,0,41.92074,-87.71696,5,1.0,52.0,0.0,50.0,0.0,4,1125,4,1125,17,75,0,0,1.0,21.67
37150695,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,30,120,35,35,2.0,6.05
33409131,66,41.87733,-87.70232,4,2.0,70.0,0.0,30.0,15.0,2,1125,2,1125,0,81,2,2,3.0,9.84
41480171,0,41.92187,-87.65989,4,1.0,69.0,250.0,49.0,25.0,3,1125,3,1125,17,149,8,8,2.0,11.85
41285627,5,41.908590000000004,-87.69098000000002,7,2.0,192.0,0.0,80.0,0.0,1,27,1,27,27,245,20,20,1.0,14.5
22129747,9,41.887859999999996,-87.61614,4,2.0,149.0,150.0,75.0,30.0,2,1125,2,1125,0,0,28,1,7.0,14.94
8213703,1,41.9572,-87.67654,5,1.0,126.0,0.0,80.0,40.0,2,90,2,90,0,206,168,29,2.0,5.32
39985393,0,41.91149,-87.76021,4,1.0,79.0,1500.0,15.0,25.0,1,28,1,28,23,219,4,4,0.0,86.94
39461714,0,41.75522,-87.5734,4,1.0,150.0,0.0,0.0,0.0,2,5,2,1125,29,179,0,0,0.0,93.33
41344791,12,41.98643,-87.65594,2,1.0,50.0,0.0,20.0,0.0,1,3,1,1125,0,114,3,3,4.0,6.51
22208093,22,41.89199,-87.6284,6,2.0,389.0,0.0,67.0,0.0,1,28,1,28,28,363,36,15,8.0,0.51
20321044,1,41.83742,-87.63146,2,1.0,65.0,0.0,10.0,0.0,1,31,2,1125,15,347,84,21,2.0,7.09
5576190,6,41.76469,-87.57215,2,1.0,30.0,0.0,20.0,20.0,7,1125,7,1125,0,296,53,6,0.0,106.77
29311507,5,41.91007000000001,-87.63345,8,1.0,200.0,300.0,100.0,18.0,1,30,1,1125,0,107,96,59,2.0,7.42
20712959,1,41.93496,-87.67699,7,2.0,195.0,0.0,99.0,25.0,3,1125,4,1125,29,336,95,35,1.0,17.97
30400957,3,41.9744,-87.68703000000002,6,1.0,150.0,100.0,50.0,10.0,2,1125,3,1125,0,0,42,39,3.0,14.08
8384692,1,41.89567,-87.62550999999998,2,1.0,109.0,2000.0,109.0,0.0,32,1125,32,1125,23,235,7,2,4.0,4.16
40707589,2,41.77176,-87.57601,8,2.0,149.0,0.0,125.0,50.0,4,29,4,29,29,314,6,6,0.0,95.98
26709859,1386,41.898999999999994,-87.62134,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,23,174,2,1,3.0,11.68
37863484,2,41.901509999999995,-87.67056,6,2.5,349.0,0.0,95.0,0.0,5,1125,5,1125,29,174,1,1,2.0,5.72
40914356,104,41.88565,-87.63215,5,2.0,179.0,0.0,121.0,0.0,1,1125,3,1125,30,312,1,1,15.0,0.02
24708961,1,41.88329,-87.647,8,2.0,600.0,0.0,0.0,0.0,2,1125,2,1125,0,0,0,0,4.0,7.83
37157210,5,41.74562,-87.70373000000002,6,1.0,115.0,500.0,100.0,0.0,2,1125,2,1125,29,355,12,12,0.0,77.7
43118710,18,41.85438,-87.62319000000002,10,2.0,74.0,0.0,55.0,0.0,2,1125,2,1125,26,157,2,2,2.0,5.39
39749087,6,41.98966,-87.66376,2,1.0,259.0,0.0,0.0,5.0,1,1125,3,14,22,347,0,0,3.0,5.69
8007531,1,41.899770000000004,-87.66894,2,1.0,115.0,0.0,40.0,20.0,2,1125,2,1125,29,353,33,9,1.0,6.68
33581031,1,41.75421,-87.5741,2,1.0,49.0,0.0,0.0,0.0,1,1125,1,1125,0,112,15,14,0.0,91.1
36511247,7,41.89237,-87.61718,8,3.0,272.0,0.0,179.0,87.0,3,999,10,999,23,166,10,10,4.0,13.02
34327660,4,41.92147,-87.65427,6,1.0,179.0,1000.0,120.0,0.0,1,1125,2,1125,8,118,36,36,2.0,5.83
26449065,2,41.88987,-87.75188,2,1.0,80.0,0.0,70.0,40.0,3,365,3,1125,0,46,8,8,2.0,7.76
27638781,1,41.80281,-87.60719,7,1.0,160.0,175.0,100.0,20.0,2,30,2,1125,29,364,35,25,3.0,14.84
39054220,2,41.91012,-87.69139,4,1.0,129.0,150.0,60.0,25.0,2,90,2,90,30,296,7,7,1.0,12.71
41234270,35,41.95163,-87.65849,5,1.0,500.0,0.0,75.0,0.0,1,180,7,180,29,364,2,2,3.0,9.05
42003237,9,41.88157,-87.67718,6,1.0,300.0,0.0,80.0,25.0,1,1125,1,1125,30,365,2,2,3.0,12.42
42459765,1,41.83515,-87.66758,6,3.0,89.0,0.0,19.0,9.0,2,1125,2,1125,30,90,1,1,1.0,7.04
983640,4,42.003809999999994,-87.67081999999998,4,1.0,159.0,150.0,0.0,20.0,2,90,2,90,29,343,176,30,2.0,10.55
27693443,13,41.9841,-87.67303000000004,2,1.0,45.0,0.0,20.0,0.0,1,1125,1,1125,16,347,20,17,0.0,95.06
40847481,2,41.95548,-87.66875,2,1.0,55.0,0.0,25.0,0.0,1,30,1,30,29,78,18,18,3.0,9.16
7800946,1,41.95061,-87.64618,2,1.0,105.0,150.0,30.0,0.0,1,1125,1,1125,30,365,55,15,2.0,13.16
37571608,3,41.75891,-87.56486,2,2.5,35.0,100.0,25.0,0.0,30,180,30,1125,24,174,0,0,0.0,106.73
38905823,36,41.87345,-87.62905,8,1.5,180.0,200.0,90.0,10.0,2,1125,4,1125,6,61,31,31,10.0,3.18
30318566,4,41.83633,-87.65063,8,2.0,96.0,100.0,70.0,5.0,1,1125,1,1125,0,246,6,6,0.0,76.76
35908714,2,41.89964000000001,-87.62862,2,1.0,73.0,500.0,100.0,0.0,15,1125,15,1125,23,111,3,3,3.0,6.61
38464885,82,41.87208,-87.6829,2,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,25,307,46,46,2.0,11.84
41459199,1,41.93432,-87.70468000000002,3,1.0,32.0,0.0,10.0,7.0,2,5,2,5,0,0,5,5,2.0,9.89
34942855,10,41.90649000000001,-87.66815,11,1.0,379.0,0.0,115.0,0.0,2,1125,4,1125,20,274,23,23,2.0,4.16
35879927,1,42.007509999999996,-87.67712,2,1.0,50.0,0.0,25.0,0.0,1,1125,2,1125,0,0,11,11,2.0,13.86
18928220,9,41.8855,-87.70656,10,1.0,59.0,500.0,109.0,25.0,7,1124,7,1125,19,354,89,22,3.0,1.67
38078250,3,41.787079999999996,-87.62125999999998,8,1.0,180.0,0.0,150.0,100.0,30,30,30,30,30,365,0,0,3.0,14.57
17832768,2,41.93525,-87.73722,10,2.0,300.0,1000.0,125.0,20.0,2,24,2,24,30,172,36,9,0.0,31.92
15314872,2,41.89689,-87.7189,2,1.0,95.0,1000.0,120.0,8.0,7,120,10,1125,30,297,62,14,0.0,56.11
40782767,10,41.689859999999996,-87.60485,4,1.0,60.0,100.0,125.0,0.0,5,1125,5,1125,29,150,0,0,0.0,63.81
40201619,9,41.762159999999994,-87.58594000000002,2,1.0,29.0,0.0,11.0,0.0,1,1100,30,1125,23,358,6,6,0.0,90.23
1183249,5,41.9395,-87.64483,2,1.0,79.0,0.0,0.0,0.0,7,65,7,65,22,58,500,58,4.0,8.81
34305526,554,41.870290000000004,-87.62998,6,2.0,149.0,250.0,75.0,0.0,2,28,30,28,0,0,51,51,8.0,7.49
38100551,8,41.88204,-87.63368,6,2.0,125.0,0.0,120.0,0.0,30,1125,30,1125,30,90,0,0,16.0,1.52
13149571,1,41.89632,-87.69196,2,1.0,95.0,0.0,48.0,0.0,2,1125,2,1125,29,341,197,44,0.0,77.14
40302391,2,41.87904,-87.69614,6,1.0,86.0,0.0,80.0,40.0,1,1125,1,1125,28,130,9,9,3.0,7.86
42941603,14,41.854729999999996,-87.62416999999998,4,1.0,400.0,150.0,79.0,15.0,2,1125,2,1125,30,365,0,0,2.0,5.11
43141429,21,41.9196,-87.67591,6,2.0,120.0,250.0,100.0,10.0,1,180,3,1125,21,261,1,1,1.0,17.0
40075358,39,41.88541,-87.6852,2,3.5,20.0,500.0,60.0,50.0,32,1125,32,1125,30,365,0,0,1.0,15.27
40329233,0,41.82757,-87.67463000000002,5,1.0,75.0,0.0,50.0,0.0,1,10,2,10,29,89,2,2,1.0,8.47
42395595,1420,41.88516,-87.62399,2,1.0,72.0,0.0,250.0,0.0,30,1125,730,1125,30,365,0,0,14.0,7.58
28939835,1,41.93051,-87.64967,4,1.0,75.0,500.0,40.0,18.0,1,5,1,5,0,0,9,6,3.0,6.36
36240899,0,41.87915,-87.66717,4,1.0,250.0,0.0,50.0,100.0,2,1125,2,1125,30,180,3,3,4.0,9.32
28078703,82,41.87855,-87.64305,3,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,30,306,141,85,8.0,6.03
35804146,2,41.90428,-87.68483,2,1.0,61.0,0.0,12.0,25.0,1,14,1,1125,5,65,11,11,1.0,14.56
42687137,0,41.86707,-87.65663,2,1.0,60.0,0.0,0.0,0.0,1,1125,1,1125,21,69,0,0,2.0,14.34
42433318,2,41.90937,-87.68876,2,1.0,50.0,100.0,35.0,50.0,1,1,1,1125,5,5,0,0,2.0,12.92
12683444,1,41.94042,-87.8304,7,1.5,149.0,500.0,60.0,20.0,2,28,2,1125,22,277,64,15,0.0,75.16
16972979,1,41.79267,-87.78522,2,1.0,28.0,0.0,0.0,5.0,1,7,1,7,0,0,5,0,0.0,61.75
34533052,4,41.74897,-87.61365,2,1.0,46.0,200.0,50.0,50.0,7,1125,7,1125,16,281,8,8,1.0,12.56
7604699,1,41.94433,-87.65768,3,1.0,150.0,0.0,10.0,20.0,1,5,1,5,0,0,25,4,4.0,7.1
19708099,3,41.85015,-87.68576999999998,4,1.0,115.0,100.0,80.0,0.0,2,1125,3,1125,30,362,47,18,3.0,9.12
42156256,1,41.913909999999994,-87.7356,2,1.0,75.0,0.0,0.0,0.0,2,1125,2,1125,0,0,1,1,0.0,59.63
21756200,1,41.94097,-87.66354,6,2.0,61.0,250.0,79.0,25.0,4,1124,4,1125,19,343,76,29,6.0,4.37
40613040,2,41.789120000000004,-87.62308,6,2.0,120.0,0.0,75.0,50.0,1,31,1,31,29,179,1,1,3.0,13.42
31283275,36,41.8552,-87.62507,7,2.0,197.0,200.0,90.0,10.0,2,1125,4,1125,30,39,60,43,2.0,4.92
16001758,6,41.907270000000004,-87.6893,8,1.0,167.0,0.0,50.0,19.0,1,1125,2,1125,29,269,32,1,2.0,15.12
23488460,2,41.83259,-87.68545,4,2.0,88.0,0.0,50.0,18.0,5,1125,5,1125,28,363,5,3,1.0,10.4
22955384,1,41.973620000000004,-87.70659,2,1.0,75.0,0.0,0.0,10.0,2,31,2,31,30,180,26,24,4.0,12.84
43095867,0,41.71904,-87.67721999999998,6,2.0,199.0,0.0,250.0,0.0,1,1125,1,1125,17,77,0,0,0.0,64.66
41465609,27,41.689370000000004,-87.6063,1,1.0,44.0,100.0,95.0,32.0,3,1125,3,1125,30,355,1,1,0.0,62.84
27100328,1,41.83453,-87.61769,4,1.0,90.0,0.0,25.0,25.0,1,1125,1,1125,29,175,56,32,1.0,11.82
26422842,1,41.89918,-87.66526999999998,6,1.0,52.0,250.0,79.0,25.0,4,1125,4,1125,23,347,78,40,2.0,8.81
13807243,1,41.9445,-87.72148,8,1.0,125.0,0.0,75.0,0.0,1,1125,1,1125,0,112,55,0,3.0,6.23
32475829,21,41.93674,-87.65883000000002,8,1.0,103.0,250.0,90.0,10.0,1,180,3,180,28,268,73,71,5.0,6.55
39703285,82,41.88027,-87.63949000000002,3,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,30,312,30,30,15.0,7.67
2437230,2,41.942640000000004,-87.68336,2,1.0,105.0,0.0,95.0,100.0,1,365,2,1125,22,100,80,9,1.0,14.14
22657745,1,41.94287,-87.64655,3,1.0,75.0,0.0,0.0,0.0,2,1125,2,1125,0,0,23,9,3.0,10.31
24242358,5,41.9147,-87.6846,2,1.0,99.0,1000.0,50.0,0.0,3,1125,3,1125,25,308,87,43,2.0,5.41
23773043,3,41.87798,-87.63457,5,2.0,145.0,150.0,45.0,20.0,3,1124,3,1124,0,0,9,1,15.0,1.78
19376768,1,41.9459,-87.64724,3,1.0,130.0,0.0,20.0,0.0,1,7,1,7,0,0,8,0,3.0,9.3
39789550,1,41.944340000000004,-87.6835,10,2.0,300.0,0.0,200.0,25.0,2,1125,2,1125,30,355,1,1,1.0,11.86
2731202,2,41.68582,-87.68066999999998,4,1.0,76.0,500.0,29.0,20.0,2,1125,2,1125,22,355,139,25,0.0,95.85
42411368,2,41.95333,-87.71495999999998,2,1.0,33.0,0.0,20.0,0.0,1,5,1,5,1,1,0,0,1.0,13.44
37370450,0,41.81907,-87.62065,8,2.0,99.0,0.0,75.0,100.0,2,1125,2,1125,24,297,4,4,3.0,4.44
20517017,1,41.93719,-87.69924,4,1.0,47.0,250.0,79.0,25.0,3,1124,3,1125,10,345,84,34,1.0,21.68
24247958,2,41.96577,-87.71093,2,1.0,36.0,0.0,25.0,5.0,2,60,2,60,29,89,77,44,3.0,1.59
21862235,2,41.89212,-87.65681,7,2.0,183.0,0.0,40.0,15.0,4,9,4,9,0,0,53,24,4.0,7.41
39703797,82,41.87845,-87.64019,2,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,30,307,25,25,12.0,4.67
39048786,0,42.00829,-87.67448,3,2.0,125.0,100.0,30.0,20.0,2,7,2,1125,18,338,10,10,2.0,10.85
36899692,0,41.975609999999996,-87.72074,8,2.0,59.0,200.0,75.0,15.0,1,27,1,1125,0,0,15,15,1.0,17.46
19625538,1,41.8787,-87.66509,4,1.0,92.0,250.0,100.0,100.0,1,1125,1,1125,30,296,134,54,4.0,9.75
33358079,0,41.74542,-87.61527,6,1.0,92.0,0.0,50.0,0.0,2,1125,2,1125,0,0,11,11,1.0,15.24
5632638,2,41.909,-87.67689,2,1.0,105.0,0.0,40.0,50.0,2,1125,2,1125,30,360,57,11,3.0,0.82
32307681,104,41.87373,-87.63363000000004,8,3.5,449.0,0.0,153.0,0.0,3,1125,3,1125,30,326,25,24,12.0,4.41
18743864,1,41.93963,-87.65158000000002,3,1.0,91.0,0.0,0.0,0.0,2,3,2,3,0,0,15,2,5.0,2.29
33249303,1,41.855579999999996,-87.67948,12,2.0,78.0,200.0,80.0,20.0,2,30,2,30,13,62,69,65,3.0,4.44
35654657,8,41.9486,-87.71134,2,2.0,49.0,0.0,15.0,0.0,3,55,3,1125,19,27,40,40,1.0,10.3
35350545,15,41.95149,-87.64921,8,2.0,169.0,0.0,195.0,0.0,4,1125,4,1125,30,350,17,17,2.0,9.33
32959714,8,41.891529999999996,-87.62275,6,2.0,169.0,0.0,110.0,0.0,16,365,16,365,30,90,1,1,9.0,6.2
21592893,1,41.945159999999994,-87.66381,6,2.0,350.0,250.0,75.0,50.0,2,1125,2,1125,0,139,1,1,6.0,3.4
7807038,1,41.946690000000004,-87.73415,2,1.0,20.0,0.0,35.0,15.0,2,91,2,1125,0,57,70,12,1.0,14.33
32644066,10,41.89363,-87.63871,4,1.0,690.0,0.0,39.0,6.0,90,1125,90,1125,23,268,0,0,7.0,6.51
40133168,1,41.90199000000001,-87.67555,2,1.0,35.0,0.0,5.0,0.0,1,1125,1,1125,0,0,14,14,2.0,11.41
13295757,1,41.88805,-87.64477,3,2.0,149.0,500.0,50.0,20.0,3,120,3,120,22,245,29,7,6.0,6.56
5328080,3,42.00239000000001,-87.66691999999998,6,2.0,95.0,200.0,75.0,35.0,2,30,2,30,23,88,129,20,3.0,6.79
28052689,4,41.93885,-87.71753000000002,3,1.0,95.0,0.0,150.0,30.0,31,1125,31,1125,0,266,1,1,3.0,4.97
21568543,57,41.94027,-87.66565,2,1.0,20.0,250.0,30.0,0.0,2,1125,5,1125,7,25,26,16,3.0,6.97
6782887,3,41.89143,-87.62584,5,2.0,232.0,0.0,129.0,50.0,3,999,10,999,0,103,166,30,9.0,4.63
19914660,1,41.90734000000001,-87.71039,3,1.0,38.0,0.0,17.0,20.0,2,1125,2,1125,0,0,80,25,0.0,61.97
23926275,18,41.82997,-87.62129,2,1.0,30.0,200.0,100.0,5.0,1,1125,1,1125,30,180,21,7,3.0,12.25
31088966,1,41.99794,-87.6987,8,1.0,90.0,0.0,60.0,20.0,2,1125,2,1125,24,349,42,35,0.0,90.58
32864860,1,41.91751,-87.64975,8,1.0,234.0,100.0,120.0,15.0,2,7,2,7,0,0,33,33,4.0,5.3
19416779,1,41.94234,-87.72303000000002,3,1.0,45.0,250.0,25.0,20.0,2,6,3,6,29,89,7,0,2.0,10.82
41391446,1420,41.930679999999995,-87.64237,4,1.0,125.0,0.0,300.0,0.0,30,1125,730,1125,0,328,1,1,3.0,14.62
1195259,0,41.91095,-87.67783,3,1.0,135.0,0.0,50.0,30.0,4,1124,4,1124,30,360,180,11,3.0,1.65
15551602,1,41.91539,-87.70241,8,2.0,204.0,0.0,100.0,50.0,2,1125,2,1125,30,172,44,13,1.0,14.18
38087907,58,41.90889,-87.68538000000002,10,2.0,28.0,200.0,147.0,34.0,1,1125,7,1125,19,110,23,23,2.0,9.98
13972956,2,41.90882,-87.63829,3,1.5,150.0,500.0,125.0,50.0,2,1125,14,1125,4,164,11,5,3.0,2.3
4731523,4,41.9212,-87.69993000000002,3,1.0,50.0,0.0,25.0,40.0,2,1125,2,1125,30,331,47,15,2.0,3.91
19008628,1,42.01298,-87.67381999999998,3,2.0,45.0,0.0,50.0,0.0,3,1125,3,1125,0,0,3,0,3.0,8.5
12774987,16,41.9401,-87.75674000000002,4,1.0,45.0,350.0,25.0,20.0,2,28,2,28,29,361,13,8,0.0,46.59
40178390,39,41.83971,-87.65633000000004,2,2.0,14.0,500.0,60.0,50.0,32,1125,32,1125,30,365,0,0,2.0,14.73
41618563,0,41.886990000000004,-87.65144000000002,6,2.0,199.0,1000.0,150.0,0.0,3,1125,3,1125,0,275,2,2,3.0,3.18
20032223,1,41.9278,-87.64115,4,1.0,100.0,0.0,5.0,10.0,4,1125,4,1125,7,28,15,3,3.0,16.24
33432909,1,41.85587,-87.67585,3,1.0,80.0,0.0,60.0,15.0,2,1125,2,1125,2,2,12,10,3.0,2.77
23420469,6,41.9068,-87.63447,7,1.0,229.0,100.0,90.0,30.0,2,1125,4,1125,2,125,48,15,2.0,6.7
42366362,8,41.74289,-87.54596,2,1.0,26.0,0.0,0.0,5.0,60,1125,60,1125,0,50,0,0,0.0,100.21
28201226,82,41.877159999999996,-87.6474,3,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,30,310,122,74,4.0,4.58
37540495,769,41.87227,-87.62411999999998,4,1.0,107.0,400.0,80.0,5.0,4,1125,4,4,28,337,72,72,9.0,6.34
35378414,2,41.95989,-87.7098,2,1.0,85.0,0.0,0.0,0.0,2,7,2,7,7,16,6,6,3.0,9.91
16749331,1,41.9681,-87.69026,2,1.0,50.0,0.0,0.0,0.0,2,1125,2,1125,0,191,32,25,4.0,3.99
18824563,0,41.9214,-87.71561,8,2.0,97.0,350.0,200.0,50.0,4,1125,4,1125,0,7,4,2,1.0,18.84
40114485,82,41.8769,-87.64208,2,1.5,10.0,0.0,0.0,0.0,1,31,1,1125,26,299,29,29,8.0,2.85
12230277,53,41.932109999999994,-87.65841999999998,10,2.0,199.0,400.0,125.0,10.0,1,1125,3,1125,21,350,95,33,4.0,6.98
25344508,3,41.91873,-87.69639000000002,1,1.0,39.0,0.0,7.0,0.0,29,29,29,1125,23,83,164,73,2.0,5.28
23039866,10,41.90317,-87.62696,4,1.0,149.0,500.0,125.0,10.0,2,1125,5,1125,26,349,66,24,3.0,5.44
40889049,36,41.89147,-87.63765,4,1.0,130.0,1500.0,375.0,0.0,31,1125,31,1125,30,365,0,0,10.0,7.24
35602234,0,41.90748,-87.72296,5,1.0,95.0,0.0,100.0,25.0,2,30,2,1125,3,160,16,16,0.0,59.38
16742255,2,41.883309999999994,-87.63058000000002,6,2.0,325.0,250.0,120.0,25.0,2,1125,2,1125,30,130,169,55,17.0,1.94
31618117,1,41.99749,-87.6631,2,1.0,60.0,0.0,15.0,15.0,1,40,1,1125,0,78,36,35,3.0,6.81
11838649,0,41.913109999999996,-87.66919,6,2.0,300.0,100.0,99.0,0.0,2,3,2,3,30,359,8,0,1.0,12.56
35325594,1420,41.89063,-87.61903000000002,2,1.0,163.0,0.0,250.0,0.0,30,1125,730,1125,0,166,0,0,7.0,13.8
40371128,1,41.80986,-87.64057,5,1.0,67.0,0.0,35.0,10.0,2,1125,2,1125,10,111,14,14,1.0,11.7
18583660,4,41.811409999999995,-87.60861,2,1.5,125.0,0.0,45.0,25.0,1,29,1,29,30,358,77,19,3.0,13.82
7623005,1,41.93349,-87.72267,2,1.0,55.0,0.0,0.0,0.0,3,10,3,10,0,0,108,0,1.0,15.31
16143163,1,41.96792,-87.65644,2,1.0,97.0,0.0,20.0,0.0,1,21,1,21,0,102,69,2,3.0,3.72
20519090,2,41.917429999999996,-87.65483,7,1.0,160.0,200.0,115.0,25.0,1,28,2,1125,24,245,129,45,3.0,4.22
39769104,1420,41.89622,-87.62571,2,1.0,113.0,0.0,250.0,0.0,30,1125,730,1125,0,324,0,0,4.0,3.25
19662762,1,41.89935,-87.68576999999998,3,1.0,56.0,0.0,44.0,22.0,1,33,1,33,0,0,68,50,,
20877148,1,41.9278,-87.71718,2,1.0,42.0,950.0,35.0,5.0,1,365,1,365,30,84,29,22,1.0,11.69
7583731,7,41.88065,-87.65365,1,2.0,195.0,500.0,150.0,25.0,5,1125,5,1125,0,0,27,0,4.0,8.88
38948045,1,41.8944,-87.6347,2,1.0,150.0,100.0,60.0,0.0,4,7,4,7,28,77,0,0,7.0,3.29
41905275,18,41.89077,-87.63555,6,2.0,149.0,0.0,129.0,58.0,2,999,10,1125,0,48,4,4,10.0,4.25
6830348,26,41.96839,-87.76679,2,1.0,60.0,0.0,50.0,0.0,1,150,7,150,0,335,135,19,1.0,8.66
41264688,1,41.9921,-87.67428000000002,5,1.0,125.0,0.0,40.0,10.0,2,1125,2,1125,0,2,2,2,0.0,105.36
40250846,0,41.91247,-87.7084,6,1.0,70.0,250.0,85.0,15.0,1,1125,1,1125,27,348,10,10,0.0,53.78
22770609,4,41.93493,-87.71985,2,1.0,108.0,0.0,125.0,0.0,21,1125,21,1125,3,335,12,8,2.0,11.78
42952706,1,41.90485,-87.64089,5,1.0,350.0,0.0,0.0,0.0,1,1125,1,1125,30,365,0,0,4.0,9.45
29357937,1,41.91693,-87.63852,12,2.0,379.0,0.0,150.0,25.0,1,1125,2,1125,29,84,31,31,2.0,8.94
26817672,2,41.83895,-87.65013,3,1.0,80.0,600.0,50.0,10.0,1,1125,1,1125,0,0,41,21,1.0,14.97
29513227,1,41.95026,-87.6728,6,1.0,150.0,0.0,25.0,0.0,1,1125,1,1125,0,0,14,0,4.0,6.61
4083903,1,41.80404,-87.60922,4,1.0,95.0,0.0,0.0,0.0,1,1125,2,1125,22,82,3,3,3.0,11.4
38297925,5,41.99151,-87.65686,2,1.5,125.0,0.0,20.0,0.0,1,7,1,7,0,245,0,0,3.0,4.28
36391683,6,41.90314,-87.62992,3,1.0,108.0,0.0,35.0,0.0,1,1125,1,1125,24,351,38,38,3.0,2.64
21677144,1,41.99433,-87.6693,4,1.0,88.0,0.0,0.0,22.0,2,180,2,180,0,0,46,19,3.0,12.02
41805167,1420,41.88608,-87.63422,2,1.0,124.0,0.0,250.0,0.0,30,1125,730,1125,0,311,0,0,13.0,2.75
5712768,2,41.91925,-87.69096,12,2.0,127.0,500.0,179.0,25.0,3,1124,3,1125,30,351,187,22,2.0,7.96
15418938,1,41.92001,-87.65364,4,1.5,200.0,0.0,60.0,0.0,2,1125,2,1125,30,358,24,9,2.0,4.22
40515578,19,41.95655,-87.70958,2,1.0,38.0,0.0,15.0,0.0,2,1125,2,1125,0,173,9,9,1.0,24.63
35690013,8,41.94681,-87.71271999999998,4,2.0,49.0,0.0,15.0,15.0,4,27,4,1125,20,28,50,50,2.0,7.33
8794937,2,41.96006,-87.71246,2,1.0,55.0,0.0,10.0,20.0,2,7,2,7,29,359,40,18,3.0,10.73
32816246,47,41.91753,-87.69901,7,1.0,179.0,300.0,110.0,20.0,1,365,4,365,0,0,32,31,2.0,8.04
20306736,2,42.00813,-87.69036,2,1.5,45.0,0.0,25.0,30.0,2,90,2,90,0,0,5,5,0.0,87.35
15026222,4,41.99074,-87.66428,5,2.0,199.0,0.0,150.0,0.0,4,30,4,30,0,0,4,0,3.0,6.79
20497895,1,41.95399999999999,-87.6696,2,1.0,80.0,100.0,0.0,15.0,1,1125,1,1125,0,123,239,90,3.0,6.25
33314003,2,41.90765,-87.67475999999998,4,1.0,99.0,0.0,0.0,0.0,3,8,3,8,0,0,13,13,2.0,3.6
28819602,5,41.81708,-87.60946,6,1.0,149.0,1500.0,125.0,0.0,2,180,2,180,0,187,30,12,2.0,11.9
20622848,0,41.89459,-87.65786999999996,2,1.0,89.0,100.0,0.0,0.0,2,4,2,4,18,62,96,21,4.0,6.22
26256457,26,41.964859999999994,-87.64973,3,1.0,100.0,0.0,25.0,0.0,1,150,7,150,0,113,34,20,3.0,10.14
41596074,22,41.85791,-87.63378,9,2.0,220.0,400.0,95.0,25.0,1,365,2,365,0,0,2,2,2.0,8.64
18312452,7,41.76855,-87.63128,2,1.5,38.0,190.0,55.0,15.0,1,30,1,30,30,90,24,7,1.0,6.56
32501823,14,41.89564,-87.65432,5,2.0,45.0,150.0,10.0,25.0,1,1125,2,1125,24,65,53,41,2.0,1.24
464581,3,41.92451,-87.69385,4,1.0,49.0,0.0,49.0,15.0,2,360,7,1125,9,81,622,75,2.0,6.54
14028571,2,41.92494,-87.64154,2,1.0,49.0,250.0,45.0,25.0,1,365,1,365,30,162,99,27,3.0,14.7
33645248,6,41.76458,-87.57169,6,1.0,40.0,0.0,20.0,20.0,1,1125,1,1125,0,296,15,15,0.0,106.62
22833440,1,41.95827,-87.69901999999998,6,2.0,100.0,100.0,100.0,15.0,4,1125,4,1125,23,206,26,14,4.0,13.43
33899292,2,41.923809999999996,-87.67851,11,2.5,250.0,250.0,165.0,35.0,1,27,3,1125,21,208,49,49,1.0,21.29
34712969,1,41.95527,-87.65616999999996,4,1.0,120.0,0.0,40.0,0.0,3,14,3,14,30,90,4,4,2.0,2.28
11207835,2,41.81716,-87.6071,6,1.5,56.0,200.0,150.0,20.0,28,365,28,1125,30,270,32,3,2.0,13.3
27367784,44,41.971470000000004,-87.66006999999998,2,1.0,100.0,0.0,50.0,0.0,1,150,4,150,0,325,81,42,4.0,4.16
35715607,1,41.98103,-87.66993000000002,2,1.0,48.0,250.0,18.0,20.0,1,3,1,3,0,0,0,0,3.0,14.16
41391541,1420,41.877109999999995,-87.63385,2,1.0,73.0,0.0,250.0,0.0,30,1125,730,1125,30,365,0,0,15.0,2.21
37151701,35,41.95308,-87.65159,7,2.0,120.0,300.0,80.0,10.0,1,365,7,365,30,120,35,35,2.0,6.05
21912531,14,41.91836,-87.68852,12,2.0,135.0,350.0,100.0,25.0,1,1125,2,1125,0,108,16,5,3.0,4.62
11588575,1,41.940020000000004,-87.65479,8,3.0,88.0,250.0,109.0,25.0,7,1125,7,1125,28,183,74,19,5.0,1.41
24944885,1,41.97206,-87.75365,3,1.0,77.0,150.0,85.0,5.0,1,28,1,28,24,186,80,40,1.0,8.11
38103887,16,41.93873,-87.75671,2,1.0,55.0,350.0,25.0,20.0,2,120,2,120,8,211,0,0,0.0,48.35
