id,latitude,longitude,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
2519442,41.79599,-87.62355,2,1.5,80.0,2,30,29,82,13,2.0,1.0,2.0,0.0,2.0,11.89
2543231,41.8579,-87.65104000000002,2,1.0,68.0,2,1125,26,220,30,31.0,11.0,10.0,0.0,0.0,20.58
2552219,41.95163,-87.71651,9,3.0,200.0,2,1125,5,3,3,18.0,17.0,2.0,0.0,1.0,9.59
2564678,41.85448,-87.70787,1,1.5,45.0,2,1125,29,6,3,2.0,0.0,2.0,0.0,2.0,3.68
2570620,41.89826,-87.70336,2,1.0,45.0,1,1125,28,535,84,11.0,7.0,7.0,0.0,0.0,24.85
2583929,41.8537,-87.62338000000003,3,1.0,129.0,60,1122,30,16,0,35.0,15.0,12.0,0.0,2.0,7.37
2585378,41.90772,-87.68121,1,1.0,80.0,7,100,5,20,2,124.0,38.0,32.0,0.0,2.0,6.62
2604345,41.80458,-87.60508,2,1.0,27.0,1,1125,30,25,5,8.0,1.0,2.0,1.0,0.0,17.52
2604454,41.78977,-87.58915999999998,6,1.5,165.0,1,14,0,104,20,19.0,4.0,10.0,7.0,0.0,28.58
2612989,41.96089,-87.67981,4,1.0,150.0,2,40,30,23,0,55.0,29.0,22.0,0.0,4.0,5.63
2614364,41.94467,-87.65856,10,1.0,500.0,2,1125,29,63,2,96.0,74.0,27.0,0.0,4.0,7.07
2619937,41.98681,-87.69806,5,2.0,130.0,1,31,12,7,0,2.0,5.0,4.0,0.0,0.0,32.67
2658946,41.91755,-87.63592,8,2.0,95.0,1,120,22,459,84,53.0,28.0,17.0,0.0,1.0,12.74
2659670,41.96821,-87.65626,16,2.5,700.0,1,1125,30,123,22,42.0,15.0,12.0,0.0,3.0,3.34
2661465,41.88618,-87.61888,2,1.0,150.0,31,365,30,25,0,217.0,64.0,92.0,2.0,9.0,12.02
2671680,41.98705,-87.66228000000002,2,1.5,85.0,3,30,30,82,12,30.0,13.0,17.0,0.0,3.0,7.17
2679456,41.85211,-87.6216,4,2.0,200.0,90,368,30,6,0,27.0,12.0,10.0,0.0,2.0,5.81
2688739,41.86759,-87.68204,2,1.0,87.0,1,1125,30,31,0,4.0,2.0,4.0,1.0,2.0,16.55
2693387,41.91432,-87.6737,10,2.0,99.0,1,29,7,96,31,95.0,37.0,25.0,0.0,1.0,9.55
2695259,41.93227,-87.64879,4,1.0,159.0,1,1125,29,105,51,113.0,61.0,39.0,2.0,4.0,5.88
2715815,41.85445,-87.62432,4,1.0,130.0,31,1125,0,14,0,36.0,15.0,12.0,0.0,2.0,4.05
2730613,41.68612,-87.67735,4,1.0,79.0,2,1000,30,133,10,4.0,5.0,0.0,0.0,,
2731202,41.68582,-87.68066999999998,4,1.0,76.0,2,1125,22,139,25,3.0,5.0,0.0,0.0,,
2764548,42.00598,-87.67211,2,1.0,78.0,2,1125,21,146,19,34.0,12.0,14.0,0.0,2.0,11.16
2782345,41.92985,-87.64353,2,1.0,124.0,3,1125,30,74,12,95.0,46.0,34.0,2.0,3.0,15.46
2817608,41.94278,-87.67220999999998,4,2.0,289.0,3,1125,30,13,1,47.0,28.0,13.0,0.0,3.0,2.73
2819982,41.85235,-87.6216,4,2.0,250.0,60,1125,29,8,0,27.0,12.0,10.0,0.0,2.0,5.82
2824585,41.94435,-87.79969,2,1.0,39.0,2,1125,29,14,0,3.0,5.0,0.0,0.0,,
2832376,41.85441,-87.62151,4,1.0,129.0,31,1125,30,7,0,27.0,15.0,10.0,0.0,2.0,6.97
2836339,41.89098,-87.62238,2,1.0,258.0,32,365,16,5,0,290.0,90.0,115.0,5.0,9.0,8.76
2837146,41.94795,-87.68314000000002,9,1.0,128.0,2,29,30,163,16,25.0,23.0,12.0,1.0,2.0,11.29
2844042,41.89425,-87.68468,3,1.0,99.0,28,1125,1,147,5,52.0,26.0,15.0,0.0,0.0,27.99
2874467,41.82872,-87.60826,3,1.5,50.0,1,1125,23,194,13,0.0,0.0,0.0,0.0,,
2874486,41.90243,-87.67028,5,2.0,210.0,2,1125,22,92,26,138.0,42.0,37.0,0.0,2.0,4.49
2875902,41.88766,-87.61754,5,2.0,220.0,32,1113,30,5,0,190.0,59.0,89.0,2.0,7.0,13.21
2879976,41.93758,-87.7124,2,1.0,75.0,1,1124,30,249,32,42.0,22.0,6.0,0.0,2.0,2.48
2907112,41.88523,-87.65195,2,1.0,130.0,4,1125,8,57,7,185.0,43.0,37.0,0.0,3.0,0.92
2907500,41.78355,-87.72894000000002,2,1.0,34.0,1,1125,0,303,0,1.0,1.0,3.0,0.0,1.0,14.22
2934604,41.9044,-87.67145,2,1.0,110.0,1,1125,27,267,37,143.0,43.0,39.0,0.0,2.0,5.94
2979322,41.92049,-87.65789000000002,2,1.0,200.0,28,90,29,6,2,87.0,33.0,20.0,2.0,2.0,8.28
2989466,41.79748,-87.59078000000002,5,1.0,115.0,2,1125,28,135,39,41.0,7.0,13.0,4.0,0.0,35.72
3031898,41.77293,-87.56951,2,2.0,70.0,32,1125,30,245,26,8.0,2.0,2.0,0.0,,
3052275,41.90263,-87.64155,2,1.0,94.0,1,1125,0,71,2,99.0,39.0,25.0,0.0,4.0,12.73
3053081,41.91548,-87.67451,3,1.0,125.0,1,30,7,264,63,89.0,36.0,23.0,0.0,1.0,10.29
3061036,41.85298,-87.62761,3,1.0,85.0,1,18,30,487,79,36.0,15.0,11.0,0.0,2.0,1.28
3068787,41.96315,-87.6804,4,2.0,150.0,3,1125,0,95,9,54.0,24.0,21.0,0.0,4.0,5.64
3083343,41.91603,-87.67119,4,1.0,130.0,3,75,24,73,13,86.0,34.0,20.0,0.0,1.0,14.46
3088192,41.93156,-87.71161,8,1.0,145.0,1,1125,15,394,71,71.0,36.0,14.0,0.0,2.0,4.75
3094937,41.94425,-87.68670999999998,5,1.0,70.0,1,1125,0,20,1,25.0,16.0,4.0,1.0,1.0,15.53
3105733,41.86823,-87.68483,2,1.0,97.0,1,1125,0,24,1,5.0,2.0,2.0,0.0,2.0,12.96
3111197,42.00529,-87.67761,2,1.0,130.0,3,1125,30,44,0,30.0,10.0,4.0,0.0,1.0,18.12
3138825,41.85683,-87.65249,12,1.0,69.0,1,1125,30,431,70,33.0,12.0,9.0,0.0,0.0,19.67
3143254,41.82875,-87.60826,5,1.5,60.0,1,365,27,254,16,0.0,0.0,0.0,0.0,,
3151779,41.92476,-87.68564,1,1.0,40.0,1,100,30,17,1,55.0,25.0,14.0,0.0,2.0,15.53
3191655,41.96697,-87.70906,5,1.0,100.0,3,29,29,13,0,12.0,6.0,7.0,0.0,3.0,1.59
3217145,41.93493,-87.6462,2,1.0,179.0,1,1124,29,242,3,117.0,65.0,34.0,0.0,3.0,8.94
3241929,41.90226,-87.6797,2,1.0,172.0,1,30,3,218,22,134.0,47.0,37.0,0.0,1.0,12.46
3267902,41.9895,-87.66685,4,1.0,85.0,2,1125,24,267,48,26.0,10.0,16.0,0.0,3.0,8.22
3292054,41.94313,-87.65613,8,3.0,450.0,3,1125,15,141,14,128.0,81.0,31.0,0.0,4.0,6.75
3293564,41.94465,-87.65477,2,1.0,99.0,2,1125,9,50,8,114.0,75.0,31.0,0.0,4.0,6.5
3295017,41.94276,-87.65498000000002,2,1.0,99.0,2,1125,18,23,4,129.0,82.0,30.0,0.0,4.0,5.04
3298786,41.93625,-87.71245,2,1.0,75.0,1,1125,30,78,15,47.0,26.0,8.0,0.0,2.0,4.27
3300206,41.90832,-87.69444,2,1.0,75.0,1,1125,30,61,14,31.0,8.0,10.0,0.0,1.0,18.42
3302759,41.89885,-87.68007,12,2.0,299.0,2,365,18,156,28,91.0,36.0,26.0,0.0,0.0,17.54
3303813,41.94279,-87.65548000000003,2,1.0,75.0,2,1125,9,81,18,128.0,82.0,31.0,0.0,4.0,5.69
3308694,41.8867,-87.64338000000002,5,1.0,299.0,2,30,29,38,13,271.0,75.0,71.0,1.0,7.0,3.3
3329088,41.88373,-87.70718000000002,4,2.0,85.0,2,93,15,89,19,3.0,2.0,1.0,0.0,3.0,1.9
3351169,41.8611,-87.6278,1,1.0,45.0,1,5,29,133,1,40.0,19.0,17.0,0.0,3.0,10.15
3373118,41.90961,-87.69635,4,2.0,130.0,30,60,28,0,0,51.0,9.0,8.0,0.0,1.0,18.5
3376665,41.90968,-87.69768,2,1.0,90.0,2,7,30,63,9,47.0,6.0,9.0,0.0,1.0,23.1
3385966,41.93755,-87.66932,5,2.0,142.0,2,1125,21,141,21,41.0,28.0,15.0,0.0,2.0,10.61
3394750,41.82583,-87.67534,3,1.0,95.0,1,30,16,87,27,4.0,0.0,1.0,0.0,1.0,10.28
3423436,41.94177,-87.65146999999997,1,1.0,70.0,2,1125,24,0,0,124.0,80.0,30.0,0.0,3.0,4.18
3434136,41.9402,-87.65133,1,1.0,75.0,2,1125,30,143,0,123.0,82.0,33.0,0.0,4.0,2.78
3453656,41.99993,-87.66844,2,1.0,45.0,10,90,18,34,7,29.0,16.0,17.0,0.0,3.0,8.99
3488317,41.94328,-87.6487,7,1.0,375.0,1,29,0,6,0,103.0,70.0,25.0,0.0,3.0,8.81
3497096,41.92709,-87.66337,2,1.0,59.0,32,1125,8,15,1,51.0,32.0,18.0,1.0,2.0,13.63
3517984,41.7998,-87.59380999999998,2,1.0,75.0,1,1125,27,307,73,40.0,7.0,10.0,5.0,0.0,29.71
3521727,41.94009000000001,-87.65697,4,2.0,230.0,30,180,0,9,0,118.0,79.0,33.0,0.0,5.0,5.05
3534562,41.92716,-87.65788,5,1.0,175.0,1,1125,24,358,66,85.0,49.0,26.0,2.0,2.0,8.09
3562948,41.82616,-87.67481,6,1.0,112.0,4,30,0,114,30,4.0,0.0,1.0,0.0,1.0,10.34
3563297,41.90182,-87.68401999999998,2,1.0,55.0,2,6,0,175,16,109.0,38.0,24.0,0.0,1.0,18.61
3570616,41.9293,-87.72039000000002,3,1.0,95.0,31,1125,22,140,1,39.0,15.0,6.0,0.0,1.0,15.82
3571862,41.88626,-87.61621,3,1.0,140.0,31,1124,30,12,0,145.0,45.0,75.0,2.0,7.0,14.08
3576287,41.97329000000001,-87.65765999999998,2,1.0,65.0,1,30,0,2,2,59.0,19.0,20.0,0.0,4.0,0.93
3580497,41.89805,-87.62977,4,1.0,91.0,31,1123,0,86,3,262.0,91.0,101.0,3.0,4.0,3.31
3585870,41.92245,-87.70345,2,1.0,110.0,2,160,4,223,23,85.0,35.0,20.0,0.0,2.0,6.46
3590692,41.99041,-87.66022,1,1.0,64.0,20,365,30,33,1,24.0,10.0,17.0,0.0,3.0,2.14
3627357,41.92529,-87.66642,2,1.0,199.0,2,1125,30,66,2,38.0,28.0,11.0,1.0,0.0,18.21
3634631,42.00355,-87.6738,1,1.0,70.0,3,120,2,13,0,24.0,9.0,8.0,0.0,2.0,13.43
3638346,42.00565,-87.6633,2,1.0,99.0,2,7,0,117,22,33.0,13.0,15.0,0.0,2.0,6.91
3638744,41.96024,-87.72159,4,1.0,67.0,3,1125,0,26,7,11.0,8.0,6.0,0.0,3.0,17.9
3639045,41.99783,-87.67373,4,1.0,51.0,7,1125,1,3,2,11.0,4.0,6.0,0.0,1.0,18.24
3666681,41.88975,-87.63425,2,1.0,200.0,30,1123,30,14,4,362.0,103.0,113.0,4.0,10.0,1.78
3667996,41.80285,-87.60354,2,1.0,34.0,2,1125,21,29,6,13.0,3.0,4.0,1.0,0.0,19.7
3676258,41.88665,-87.63292,6,2.0,249.0,30,1125,30,2,0,366.0,105.0,133.0,3.0,13.0,2.27
3684028,41.9318,-87.65113000000002,3,1.0,150.0,2,1125,0,64,5,114.0,66.0,40.0,2.0,4.0,2.81
3689246,41.89768,-87.6437,2,1.0,210.0,2,10,30,34,7,94.0,37.0,27.0,1.0,3.0,10.09
3696178,42.02139,-87.67363,2,1.0,45.0,3,1125,22,53,12,9.0,4.0,2.0,0.0,3.0,4.69
3697283,41.81793,-87.61796,1,1.0,75.0,2,7,0,11,2,2.0,2.0,4.0,0.0,3.0,3.24
3731110,41.90275,-87.6311,3,1.0,100.0,2,21,0,141,15,155.0,53.0,59.0,3.0,3.0,1.61
3742513,42.0168,-87.68771,2,2.0,25.0,1,1125,0,123,20,10.0,6.0,1.0,0.0,0.0,21.61
3760040,41.94224000000001,-87.65137,2,1.0,145.0,1,1124,29,144,14,114.0,76.0,27.0,0.0,3.0,4.95
3761023,41.83514,-87.64774,4,1.0,95.0,2,1125,22,41,33,8.0,7.0,4.0,0.0,0.0,20.3
3783099,41.97312,-87.65236999999998,2,1.0,70.0,30,1125,0,18,2,41.0,10.0,11.0,0.0,4.0,6.87
3783533,41.89806,-87.7034,6,1.0,90.0,1,180,0,288,48,11.0,7.0,7.0,0.0,0.0,24.5
3797518,41.77189,-87.57458000000003,2,1.0,100.0,3,7,30,2,0,8.0,2.0,3.0,0.0,,
3798482,41.91999000000001,-87.69001999999998,2,1.0,50.0,2,6,0,170,11,71.0,33.0,19.0,0.0,2.0,7.07
3811926,41.78384000000001,-87.72759,2,1.0,34.0,1,1125,30,410,58,0.0,1.0,3.0,0.0,1.0,15.08
3826514,41.91147,-87.66968,4,2.0,69.0,3,1124,8,264,51,119.0,36.0,31.0,0.0,2.0,9.85
3828422,41.95037,-87.6457,1,1.0,68.0,1,1125,0,37,8,55.0,49.0,14.0,0.0,2.0,10.07
3835961,42.0059,-87.68285999999998,1,1.0,55.0,3,7,28,2,2,33.0,3.0,1.0,0.0,0.0,21.03
3897045,41.89422,-87.62595999999998,2,1.0,93.0,30,365,30,25,6,321.0,104.0,114.0,5.0,6.0,5.29
3898355,41.85531,-87.65411,5,1.0,69.0,1,365,29,394,73,23.0,11.0,9.0,0.0,1.0,20.02
3907071,41.7961,-87.5929,2,1.0,37.0,2,999,29,69,20,40.0,8.0,14.0,5.0,0.0,32.33
3912360,41.9915,-87.65704000000002,2,1.0,111.0,2,1125,19,61,29,19.0,7.0,13.0,0.0,3.0,4.27
3924599,41.81874000000001,-87.61439,1,1.0,115.0,2,26,30,6,2,1.0,2.0,2.0,0.0,2.0,7.67
3932775,41.97355,-87.66141999999998,2,1.0,80.0,2,1125,0,25,0,62.0,19.0,20.0,0.0,4.0,3.31
3940061,41.88307,-87.63396999999998,3,1.0,155.0,45,90,30,15,1,293.0,83.0,100.0,5.0,17.0,0.69
3944822,41.91088,-87.67704,2,1.0,86.0,2,30,30,321,47,136.0,40.0,36.0,0.0,3.0,1.71
3946324,41.94148,-87.79432,2,1.0,85.0,2,180,30,22,4,0.0,2.0,0.0,0.0,,
3953322,41.91391,-87.65063,6,2.5,90.0,4,1124,25,147,20,65.0,23.0,11.0,0.0,3.0,4.95
3953841,42.0061,-87.66298,2,1.0,80.0,2,1125,29,39,14,33.0,13.0,15.0,0.0,2.0,7.9
3953880,42.00493,-87.66471,2,1.0,80.0,3,1125,22,27,11,33.0,12.0,15.0,0.0,2.0,6.94
3962072,41.88371,-87.68629,8,1.0,120.0,3,1125,12,66,7,11.0,1.0,3.0,0.0,2.0,13.98
3970529,41.9197,-87.67985999999998,4,1.0,150.0,4,29,29,109,10,59.0,26.0,19.0,0.0,1.0,13.49
3979385,41.95717,-87.64828,4,1.0,125.0,2,1125,30,222,32,16.0,18.0,10.0,0.0,2.0,11.14
3979425,41.90127,-87.69165,4,2.5,200.0,3,1125,0,3,0,38.0,21.0,13.0,0.0,0.0,25.42
3983057,41.7961,-87.5929,2,1.0,40.0,2,999,29,51,11,40.0,8.0,14.0,5.0,0.0,32.33
3984079,41.7961,-87.5929,10,1.0,150.0,2,1125,28,11,1,40.0,8.0,14.0,5.0,0.0,32.33
3984383,41.7898,-87.58961,2,1.5,94.0,1,7,0,47,1,19.0,4.0,10.0,7.0,0.0,27.55
4011519,41.7961,-87.5929,1,1.0,30.0,2,1125,22,43,10,40.0,8.0,14.0,5.0,0.0,32.33
4032955,41.91842000000001,-87.67367,2,1.0,500.0,1,2,28,1,0,77.0,35.0,21.0,0.0,1.0,15.09
4051574,41.93869,-87.64426,2,1.0,125.0,1,1125,0,21,0,112.0,66.0,27.0,0.0,4.0,10.44
4051584,41.94061,-87.64544000000002,4,2.0,125.0,3,1125,0,32,2,117.0,72.0,30.0,0.0,4.0,11.8
4075630,41.90427,-87.66726,5,1.0,125.0,30,1125,18,306,40,130.0,37.0,36.0,0.0,3.0,1.16
4083903,41.80404,-87.60922,4,1.0,95.0,1,1125,22,3,3,4.0,1.0,2.0,1.0,3.0,11.4
4092283,41.91752,-87.6358,8,2.0,174.0,1,1000,22,426,57,53.0,28.0,16.0,0.0,1.0,12.83
4096995,41.96278,-87.67339,3,1.0,50.0,1,90,30,16,2,41.0,25.0,17.0,0.0,3.0,4.99
4097267,41.96682,-87.67786,4,1.0,100.0,3,30,30,7,0,55.0,19.0,16.0,0.0,3.0,1.82
4105283,41.99673,-87.6626,2,1.0,38.0,2,120,30,202,13,29.0,12.0,18.0,0.0,3.0,6.97
4150121,41.94966,-87.64745,2,1.0,86.0,1,1125,30,341,40,61.0,52.0,16.0,0.0,2.0,8.46
4156913,41.96705,-87.65772,2,1.0,73.0,1,1125,29,72,27,45.0,17.0,14.0,0.0,3.0,3.09
4157196,41.97783,-87.80185999999998,9,1.0,169.0,2,29,24,69,27,5.0,0.0,1.0,0.0,1.0,11.7
4173269,41.91994,-87.64386999999998,2,1.0,125.0,2,1125,8,281,55,93.0,41.0,31.0,2.0,2.0,11.93
4178970,41.93473,-87.65801,4,1.0,200.0,2,35,29,49,5,99.0,62.0,26.0,0.0,3.0,6.9
4183886,41.89581,-87.61683000000002,8,2.0,344.0,3,31,27,128,14,166.0,50.0,81.0,3.0,2.0,12.7
4214683,41.95037,-87.71123,2,1.0,37.0,2,90,3,84,18,19.0,13.0,3.0,0.0,1.0,12.83
4225006,41.95956,-87.68316999999998,3,1.0,130.0,2,8,30,76,5,50.0,26.0,24.0,0.0,5.0,10.57
4243309,41.94278,-87.64898000000002,2,1.0,69.0,1,1125,29,262,94,107.0,71.0,25.0,0.0,3.0,7.9
4243905,41.92721,-87.69733000000002,4,2.0,275.0,2,1125,0,32,11,81.0,38.0,20.0,0.0,2.0,9.36
4257285,41.99638,-87.66284,1,1.0,60.0,2,1125,30,56,9,28.0,12.0,18.0,0.0,3.0,6.95
4263439,41.90516,-87.6291,2,1.0,109.0,1,32,28,126,23,100.0,39.0,42.0,2.0,3.0,3.9
4264117,41.96739,-87.68366999999998,2,1.0,60.0,1,1125,0,19,4,56.0,19.0,22.0,0.0,4.0,5.89
4267901,41.89066,-87.63554,2,1.0,135.0,1,1125,0,176,0,338.0,107.0,105.0,4.0,10.0,4.18
4278432,41.96841,-87.6851,5,1.0,150.0,3,30,0,78,8,55.0,20.0,22.0,0.0,4.0,6.53
4278818,41.81954,-87.61594000000002,1,1.0,115.0,2,15,30,11,1,1.0,1.0,2.0,0.0,2.0,7.16
4288256,41.94245,-87.73234000000002,2,1.0,60.0,1,1125,30,317,26,10.0,12.0,3.0,0.0,0.0,18.59
4301222,41.91486,-87.68576999999998,12,2.5,199.0,3,365,30,11,2,96.0,36.0,23.0,0.0,3.0,3.4
4302460,41.9197,-87.70636,5,1.0,90.0,1,1125,0,18,0,71.0,29.0,17.0,0.0,1.0,11.62
4335812,41.81933,-87.61495,1,1.5,115.0,2,1125,30,11,4,1.0,1.0,2.0,0.0,2.0,7.94
4359719,41.99574000000001,-87.76231999999997,2,1.0,40.0,1,1125,17,40,17,4.0,1.0,2.0,0.0,0.0,46.27
4365466,42.01653,-87.68788,2,2.0,17.0,1,1125,21,95,6,10.0,7.0,1.0,0.0,0.0,22.14
4370895,41.90672,-87.62905,7,1.0,175.0,2,30,30,88,12,88.0,36.0,36.0,0.0,2.0,6.23
4394093,41.95581,-87.66922,2,1.0,75.0,3,1125,28,30,12,30.0,30.0,13.0,0.0,4.0,8.57
4394224,41.84911,-87.67924000000002,2,1.0,50.0,25,180,0,9,1,13.0,3.0,5.0,0.0,3.0,9.87
4395112,41.93853,-87.65562,10,2.0,149.0,2,1125,30,123,37,132.0,84.0,36.0,0.0,5.0,4.25
4417718,41.96063,-87.70653,1,1.0,50.0,30,1125,23,13,0,18.0,15.0,9.0,0.0,4.0,10.13
4457161,41.95945,-87.67749,6,1.0,239.0,2,1125,28,53,1,53.0,32.0,21.0,0.0,4.0,5.13
4503103,41.85525,-87.63507,5,1.5,110.0,1,1125,30,67,1,38.0,18.0,11.0,0.0,2.0,8.27
4503332,41.85586,-87.63569,6,2.0,125.0,1,1125,24,86,19,48.0,16.0,10.0,0.0,2.0,10.69
4567558,41.95378,-87.73876,3,1.0,45.0,1,1125,22,116,28,15.0,14.0,6.0,0.0,2.0,14.03
4592031,41.96654,-87.65701999999997,4,2.5,70.0,1,28,29,72,24,44.0,17.0,14.0,0.0,3.0,4.28
4598631,41.91215,-87.66830999999998,8,2.0,118.0,2,30,4,227,43,101.0,33.0,25.0,0.0,2.0,12.34
4605354,41.93504,-87.65187,4,1.0,175.0,2,1125,0,7,0,131.0,75.0,37.0,0.0,4.0,4.2
4616669,41.90888,-87.64126999999998,4,1.0,120.0,2,1125,0,78,26,76.0,34.0,16.0,0.0,3.0,4.36
4631385,42.01117,-87.66466,5,1.0,115.0,2,1125,30,66,8,30.0,10.0,10.0,0.0,3.0,5.04
4631540,41.9426,-87.79946,2,1.0,40.0,2,1125,29,36,16,2.0,3.0,0.0,0.0,,
4632510,41.90383,-87.69455,4,1.0,99.0,7,1125,28,149,20,36.0,16.0,10.0,0.0,0.0,24.46
4644849,41.95773,-87.64759000000002,4,1.0,250.0,2,1125,29,45,4,14.0,15.0,10.0,0.0,2.0,12.5
4667333,41.92118,-87.68678,2,1.0,75.0,1,1125,29,169,34,69.0,29.0,17.0,0.0,2.0,9.58
4668682,41.91755,-87.63592,15,4.0,743.0,1,1124,24,111,20,53.0,28.0,17.0,0.0,1.0,12.74
4698247,41.93262,-87.71007,2,1.0,90.0,2,1125,23,177,45,74.0,43.0,16.0,0.0,2.0,4.64
4708477,41.94017,-87.66986999999997,3,1.5,200.0,2,21,0,19,1,44.0,32.0,16.0,0.0,3.0,6.56
4720091,41.93425,-87.65016,2,1.0,159.0,1,30,29,41,2,118.0,64.0,38.0,0.0,3.0,4.96
4730797,41.92192,-87.7002,3,1.0,50.0,2,1125,0,59,12,84.0,32.0,21.0,0.0,2.0,3.75
4731523,41.9212,-87.69993000000002,3,1.0,50.0,2,1125,30,47,15,82.0,31.0,22.0,0.0,2.0,3.91
4736295,41.91735,-87.67712,3,1.0,99.0,1,1100,0,50,4,95.0,38.0,25.0,0.0,2.0,11.85
4777997,41.72077,-87.57856,6,1.0,150.0,3,30,0,40,0,0.0,0.0,0.0,0.0,,
4785815,41.942,-87.64778000000003,3,1.0,110.0,3,1124,0,65,11,109.0,75.0,27.0,0.0,3.0,7.85
4793938,41.97106,-87.66776999999998,6,2.0,199.0,2,1125,27,54,6,62.0,21.0,19.0,0.0,5.0,11.99
4803582,41.90738,-87.67713,2,1.0,125.0,2,1125,30,86,17,136.0,40.0,35.0,0.0,3.0,3.67
4840199,41.97095,-87.66798,7,2.0,499.0,2,900,28,22,5,60.0,20.0,18.0,0.0,5.0,12.12
4840753,41.97106,-87.66776999999998,2,1.0,159.0,3,1125,29,27,0,62.0,21.0,19.0,0.0,5.0,11.99
4852830,41.91221,-87.64956,2,1.0,105.0,2,1125,28,251,29,57.0,21.0,13.0,0.0,3.0,2.17
4862952,41.99267,-87.6619,6,1.5,320.0,1,1125,28,25,0,24.0,11.0,18.0,0.0,4.0,3.91
4867834,41.90931,-87.69758,1,1.0,60.0,1,1125,0,7,7,47.0,8.0,7.0,0.0,1.0,22.57
4872152,41.90793,-87.6884,2,1.0,55.0,1,28,30,172,26,82.0,23.0,20.0,0.0,2.0,13.21
4881981,41.90231,-87.63408000000003,2,1.0,59.0,30,45,0,3,0,163.0,52.0,56.0,2.0,3.0,4.86
4907692,41.96535,-87.69924,4,2.0,105.0,5,90,7,9,1,19.0,11.0,13.0,0.0,4.0,3.87
4912516,41.94691,-87.68786999999998,6,1.0,147.0,2,14,0,137,12,31.0,21.0,6.0,1.0,0.0,14.62
4923963,41.809,-87.61659,5,1.0,135.0,2,1125,0,27,5,3.0,2.0,4.0,0.0,3.0,3.92
4925062,41.68906,-87.60769,1,1.0,50.0,2,1125,0,7,0,1.0,0.0,2.0,0.0,,
4978940,42.01447,-87.66606,2,1.0,95.0,3,90,28,47,8,22.0,10.0,6.0,0.0,3.0,3.88
4979274,41.91832,-87.68851,2,1.0,40.0,1,1125,30,227,34,98.0,39.0,25.0,0.0,3.0,4.56
5009613,42.00147,-87.66974,4,1.0,50.0,1,1125,30,0,0,37.0,16.0,15.0,0.0,3.0,9.33
5027850,41.73415,-87.63925,5,1.0,56.0,2,1125,30,26,12,0.0,0.0,1.0,0.0,0.0,20.31
5048385,41.98998,-87.66709,4,1.0,80.0,3,1125,0,16,3,25.0,10.0,15.0,0.0,3.0,8.37
5074013,41.89316,-87.62442,4,1.0,250.0,2,1125,29,231,32,317.0,103.0,120.0,5.0,6.0,5.62
5095370,41.91832,-87.68851,2,1.0,35.0,1,1125,30,87,26,98.0,39.0,25.0,0.0,3.0,4.56
5102125,41.89494000000001,-87.65888000000002,2,1.5,90.0,3,1125,22,89,27,77.0,29.0,21.0,0.0,3.0,5.89
5115962,41.92185,-87.68401,3,1.0,214.0,1,365,0,0,0,49.0,26.0,14.0,0.0,1.0,12.27
5117490,41.89998,-87.69244,4,2.0,75.0,1,1125,28,175,29,29.0,19.0,12.0,0.0,0.0,27.99
5126218,41.92149000000001,-87.67817,6,2.5,150.0,30,1125,0,4,1,45.0,26.0,15.0,0.0,1.0,17.21
5169411,41.91858,-87.6779,4,1.5,125.0,2,1125,5,31,3,82.0,34.0,22.0,0.0,2.0,13.56
5195252,41.90368,-87.67943000000002,2,1.0,85.0,1,1125,29,71,16,139.0,47.0,38.0,0.0,1.0,10.91
5205377,41.90436,-87.67953,2,1.0,74.0,2,1125,29,167,19,141.0,48.0,37.0,0.0,1.0,9.66
5210190,41.89405,-87.68498000000002,4,1.0,59.0,28,90,0,126,1,47.0,29.0,14.0,0.0,,
5210927,41.89329,-87.68574,4,1.0,79.0,2,1125,30,309,45,35.0,26.0,14.0,0.0,,
5210931,41.88945,-87.68241,2,2.0,200.0,1,1125,0,71,3,39.0,21.0,9.0,0.0,0.0,21.75
5231461,41.90036,-87.69332,4,2.0,150.0,3,30,30,140,24,29.0,16.0,11.0,0.0,0.0,28.22
5297152,41.79718,-87.59735,2,1.0,65.0,2,1125,29,170,22,34.0,6.0,12.0,4.0,0.0,28.93
5320006,41.86754000000001,-87.65888000000002,3,1.0,110.0,30,365,30,32,11,23.0,8.0,13.0,1.0,3.0,15.67
5321981,41.90978,-87.67690999999998,2,1.0,50.0,1,60,29,48,2,135.0,39.0,37.0,0.0,3.0,1.18
5322865,41.9106,-87.67591,2,1.0,48.0,1,69,0,43,1,134.0,39.0,37.0,0.0,3.0,3.29
5328080,42.00239000000001,-87.66691999999998,6,2.0,95.0,2,30,23,129,20,37.0,16.0,17.0,0.0,3.0,6.79
5359984,41.89523,-87.66601,8,2.5,190.0,3,45,28,65,7,85.0,32.0,24.0,0.0,2.0,13.32
5383435,41.89883,-87.68124,6,1.0,159.0,1,1125,30,52,16,88.0,35.0,24.0,0.0,0.0,18.91
5406217,41.92681,-87.70853000000002,2,2.0,160.0,2,1125,30,109,27,84.0,38.0,20.0,0.0,2.0,6.26
5414283,41.7981,-87.58927,1,1.0,39.0,31,365,22,165,2,40.0,7.0,11.0,4.0,0.0,36.09
